#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	2635552	2636466	+	PPDDFK_32335	gntR	DNA-binding transcriptional regulator, GntR family	COG:COG1802, COG:K, RefSeq:WP_049007109.1, SO:0001217, UniParc:UPI0006658A8B, UniRef:UniRef100_A0A9Q6NHR6, UniRef:UniRef50_A0A0U5GHS2, UniRef:UniRef90_J6IDJ8
contig_2	cds	2636646	2637086	+	PPDDFK_32340		D-galactonate transporter	SO:0001217, UniRef:UniRef50_A0A7G2IH78, UniRef:UniRef90_A0A7H4SA48
contig_2	cds	2637083	2637379	+	PPDDFK_32345		hypothetical protein	
contig_2	cds	2637427	2638005	+	PPDDFK_32350		MFS transporter	SO:0001217, UniRef:UniRef50_A0A919HNK5, UniRef:UniRef90_A0A823B2C6
contig_2	cds	2638009	2638506	-	PPDDFK_32355		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_UPI000A28C610, UniRef:UniRef90_UPI000A28C610
contig_2	cds	2638493	2638846	-	PPDDFK_32360		N-acetyltransferase GCN5	SO:0001217, UniRef:UniRef50_A0A378BBF1, UniRef:UniRef90_A0A378BBF1
contig_2	cds	2638879	2639424	+	PPDDFK_32365	yhbS	putative N-acetyltransferase YhbS	COG:COG3153, COG:R, SO:0001217, UniRef:UniRef50_A0A564HYZ3, UniRef:UniRef90_W1DSD4
contig_2	cds	2639481	2640362	+	PPDDFK_32370	rpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	COG:COG1737, COG:K, KEGG:K19337, SO:0001217, UniParc:UPI002409C678, UniRef:UniRef100_A0A378BB71, UniRef:UniRef50_A0A0C7F943, UniRef:UniRef90_A0A0C7F943
contig_2	cds	2640340	2640939	-	PPDDFK_32375	eda	2-keto-3-deoxy-6-phosphogluconate aldolase	COG:COG0800, COG:G, RefSeq:WP_048990683.1, SO:0001217, UniParc:UPI0006660A9F, UniRef:UniRef100_A0A9Q6J082, UniRef:UniRef50_Q6BF16, UniRef:UniRef90_A0A0E1GS01
contig_2	cds	2640926	2641798	-	PPDDFK_32380		2-dehydro-3-deoxygalactonokinase	EC:2.7.1.58, KEGG:K00883, RefSeq:WP_064162320.1, SO:0001217, UniParc:UPI0007CC958F, UniRef:UniRef100_A0A9Q6J0Q7, UniRef:UniRef50_Q6CYT7, UniRef:UniRef90_A0A9Q6J0Q7
contig_2	cds	2641795	2642577	-	PPDDFK_32385		Pantothenate permease	SO:0001217, UniRef:UniRef50_A0A6S4YLN5
contig_2	cds	2643006	2643275	-	PPDDFK_32390		(pseudo) hypothetical protein	RefSeq:WP_231256382.1, SO:0001217, UniParc:UPI0007CC25BA, UniRef:UniRef100_A0A6B2IWT0, UniRef:UniRef50_A0A086INI4, UniRef:UniRef50_A0A6S4Y7W0, UniRef:UniRef90_A0A377XJU1, UniRef:UniRef90_R4YBP9
contig_2	cds	2643378	2643770	-	PPDDFK_32395	ridA	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	COG:COG0251, COG:V, RefSeq:WP_004192151.1, SO:0001217, UniParc:UPI000205C570, UniRef:UniRef100_A0A181IVX5, UniRef:UniRef50_A0A5E7IJR6, UniRef:UniRef90_A0A2U4EH17
contig_2	cds	2643781	2645220	-	PPDDFK_32400		N-acyl-D-aspartate/D-glutamate deacylase	COG:COG3653, COG:Q, SO:0001217, UniRef:UniRef50_A0A446C6U2, UniRef:UniRef90_W8VI54
contig_2	cds	2645420	2646256	+	PPDDFK_32405		D-serine deaminase	EC:4.3.1.18, KEGG:K01753, SO:0001217, UniRef:UniRef50_A0A447RYU8, UniRef:UniRef90_A0A2X3EWH3
contig_2	cds	2646253	2646642	+	PPDDFK_32410		D-serine dehydratase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A251ZPA1
contig_2	cds	2646473	2647687	-	PPDDFK_32415		Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase	SO:0001217, UniRef:UniRef50_A0A2U0MXZ4, UniRef:UniRef90_A0A2U0MXZ4
contig_2	sorf	2647699	2647785	-	PPDDFK_32420		Amino acid permease	RefSeq:WP_002887550.1, SO:0001217, UniParc:UPI00026F0EBF, UniRef:UniRef100_A0A235QWU0, UniRef:UniRef50_A0A7S9E1X4, UniRef:UniRef90_A0A235QWU0
contig_2	cds	2647965	2648294	+	PPDDFK_32425		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001D0EFB4B, UniRef:UniRef90_UPI000E2D49EE
contig_2	cds	2648298	2648738	-	PPDDFK_32430	hpaR	homoprotocatechuate degradation operon regulator HpaR	COG:COG1846, COG:K, GO:0003700, GO:0045892, RefSeq:WP_064162321.1, SO:0001217, UniParc:UPI0007CC0C8E, UniRef:UniRef100_A0A9Q6IZ08, UniRef:UniRef50_P62573, UniRef:UniRef90_A0A2A5MN06
contig_2	cds	2649025	2649657	+	PPDDFK_32435	hpaG	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	COG:COG0179, COG:Q, EC:4.1.1.68, EC:5.3.3.-, KEGG:K05921, SO:0001217, UniRef:UniRef50_A0A1B7JPB5, UniRef:UniRef90_A0A0U3HMG3
contig_2	cds	2649654	2650418	+	PPDDFK_32440	hpaG	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	COG:COG0179, COG:Q, RefSeq:WP_004177534.1, SO:0001217, UniParc:UPI00021860B9, UniRef:UniRef100_A0A193E9C7, UniRef:UniRef50_B4EIE3, UniRef:UniRef90_A0A485AVD9
contig_2	cds	2650415	2650714	+	PPDDFK_32445		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	SO:0001217, UniParc:UPI000D97A878, UniRef:UniRef100_A0A2X3F001, UniRef:UniRef50_A0A2X3F001, UniRef:UniRef90_A0A2X3F001
contig_2	cds	2650663	2651880	+	PPDDFK_32450	hpaE	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	COG:COG1012, COG:I, GO:0018480, GO:1901023, SO:0001217, UniRef:UniRef50_P42269, UniRef:UniRef90_A0A6D1SJZ8
contig_2	cds	2652016	2652738	+	PPDDFK_32455	hpaD	3,4-dihydroxyphenylacetate 2,3-dioxygenase	COG:COG3384, COG:Q, EC:1.13.11.15, GO:0006725, GO:0008198, GO:0008687, KEGG:K00455, SO:0001217, UniParc:UPI0003DD8454, UniRef:UniRef100_A0A9P1KZ88, UniRef:UniRef50_A0A5S4UQ07, UniRef:UniRef90_A0A085AB73
contig_2	cds	2652748	2652939	+	PPDDFK_32460		5-carboxymethyl-2-hydroxymuconate delta-isomerase	SO:0001217, UniRef:UniRef50_A0A379S8V5, UniRef:UniRef90_A0A378FXQ9
contig_2	cds	2652900	2653127	+	PPDDFK_32465	hpaF	5-carboxymethyl-2-hydroxymuconate Delta-isomerase	COG:COG3232, COG:E, EC:5.3.3.10, KEGG:K01826, SO:0001217, UniParc:UPI000B0E1213, UniRef:UniRef100_A0A483V4X6, UniRef:UniRef50_I0JKQ5, UniRef:UniRef90_W9BJE7
contig_2	cds	2653236	2653748	+	PPDDFK_32470	hpaH	2-oxo-hepta-3-ene-1,7-dioic acid hydratase	COG:COG3971, COG:Q, EC:4.2.1.163, GO:0018817, GO:0019439, GO:0046872, SO:0001217, UniParc:UPI000E03854B, UniRef:UniRef100_A0A486QSC3, UniRef:UniRef50_P42270, UniRef:UniRef90_P42270
contig_2	cds	2653745	2654038	+	PPDDFK_32475		2-oxo-hepta-3-ene-1,7-dioic acid hydratase	SO:0001217, UniRef:UniRef50_A0A377M7A8, UniRef:UniRef90_A0A377M7A8
contig_2	cds	2654049	2654846	+	PPDDFK_32480	hpaI	4-hydroxy-2-oxoheptanedioate aldolase	COG:COG3836, COG:G, EC:4.1.2.52, GO:0010124, GO:0018802, GO:0043863, GO:0046872, RefSeq:WP_064162323.1, SO:0001217, UniParc:UPI0007CC7C41, UniRef:UniRef100_A0A9Q6J088, UniRef:UniRef50_Q47098, UniRef:UniRef90_A6THU5
contig_2	cds	2654868	2656226	+	PPDDFK_32485	hpaX	4-hydroxyphenylacetate permease	COG:COG2271, COG:G, GO:0055085, GO:1900754, GO:1901241, KEGG:K02511, RefSeq:WP_002887477.1, SO:0001217, UniParc:UPI00021271AC, UniRef:UniRef100_A0A0E1CJY8, UniRef:UniRef50_A0A0C7KFU7, UniRef:UniRef90_A0A0C7KFU7
contig_2	cds	2656236	2656667	+	PPDDFK_32490		4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein	SO:0001217, UniRef:UniRef50_A0A379SZW2
contig_2	cds	2656691	2657125	+	PPDDFK_32495	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3P6L2G8
contig_2	cds	2657350	2658912	+	PPDDFK_32500	hpaB	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component	COG:COG2368, COG:Q, EC:1.14.14.9, GO:0010124, GO:0016627, GO:0050660, GO:0052881, KEGG:K00483, RefSeq:WP_002887473.1, SO:0001217, UniParc:UPI0001576D50, UniRef:UniRef100_A0A9P1P8N9, UniRef:UniRef50_Q9HWT7, UniRef:UniRef90_Q57160
contig_2	cds	2658932	2659444	+	PPDDFK_32505	hpaC	4-hydroxyphenylacetate 3-monooxygenase reductase subunit	COG:C, COG:COG1853, EC:1.14.14.9, RefSeq:WP_002887467.1, SO:0001217, UniParc:UPI0001576D4F, UniRef:UniRef100_A0A2V3KUI5, UniRef:UniRef50_Q57501, UniRef:UniRef90_A0A2V3KUI5
contig_2	cds	2659519	2660340	-	PPDDFK_32510		AscBF operon repressor	SO:0001217, UniParc:UPI0003FDC8AE, UniRef:UniRef100_A0A422ZF56, UniRef:UniRef50_A0A1D8JNJ4, UniRef:UniRef90_A0A2N5AFH5
contig_2	cds	2660357	2660980	-	PPDDFK_32515		Lipoprotein	RefSeq:WP_009485366.1, SO:0001217, UniParc:UPI0001A581CF, UniRef:UniRef100_A0A181MLA1, UniRef:UniRef50_B5Y2D8, UniRef:UniRef90_B5Y2D8
contig_2	cds	2661365	2663443	+	PPDDFK_32520	cstA	Carbon starvation protein CstA (peptide/pyruvate transporter)	COG:CE, COG:COG1966, SO:0001217, UniRef:UniRef50_P39396, UniRef:UniRef90_A8AM10
contig_2	cds	2663626	2663829	+	PPDDFK_32525	ybdD	DUF466 domain-containing protein	COG:COG2879, COG:S, RefSeq:WP_002887451.1, SO:0001217, UniParc:UPI0001576D4B, UniRef:UniRef100_W9BCA7, UniRef:UniRef50_P0AAT0, UniRef:UniRef90_R4YBN0
contig_2	cds	2663841	2664797	+	PPDDFK_32530	yjiA	GTPase	COG:COG0523, COG:R, EC:3.6.5.-, RefSeq:WP_064162324.1, SO:0001217, UniParc:UPI0007CBAF79, UniRef:UniRef100_A0A9Q6J0H9, UniRef:UniRef50_P24203, UniRef:UniRef90_A0A378FJ59
contig_2	cds	2665189	2665734	+	PPDDFK_32535		Porin	RefSeq:WP_004177540.1, SO:0001217, UniParc:UPI0001576D49, UniRef:UniRef100_A0A060VDU6, UniRef:UniRef50_G8LL15, UniRef:UniRef90_G8LL15
contig_2	cds	2665832	2666239	-	PPDDFK_32540		Succinate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3P8J729, UniRef:UniRef90_A0A377XNM7
contig_2	cds	2666223	2667200	-	PPDDFK_32545		Succinate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A091BU85, UniRef:UniRef90_A0A2X5BL80
contig_2	cds	2667359	2668309	-	PPDDFK_32550	rpnC	Recombination-promoting DNA endonuclease RpnC/YadD	COG:COG5464, COG:L, RefSeq:WP_064162325.1, SO:0001217, UniParc:UPI0007CC1807, UniRef:UniRef100_A0A9Q6NHU5, UniRef:UniRef50_P31667, UniRef:UniRef90_B5Y2E5
contig_2	cds	2668525	2668722	+	PPDDFK_32555		Negative transcriptional regulator of cel operon	SO:0001217, UniParc:UPI000DFAC54B, UniRef:UniRef100_A0A377TMZ8, UniRef:UniRef50_A0A4U9D890, UniRef:UniRef90_A0A2X3IKE8
contig_2	cds	2668808	2669338	+	PPDDFK_32560		Negative transcriptional regulator of cel operon	SO:0001217, UniRef:UniRef50_A0A379TNF5, UniRef:UniRef90_A0A2X3CPL1
contig_2	cds	2669386	2670048	+	PPDDFK_32565	lysE	LysE family translocator	RefSeq:WP_004177543.1, SO:0001217, UniParc:UPI0001576D45, UniRef:UniRef100_W9BQ77, UniRef:UniRef50_A0A0J1LLU8, UniRef:UniRef90_A0A0B7GEW0
contig_2	cds	2670041	2671225	+	PPDDFK_32570	yjiN	DUF445 domain-containing protein	COG:COG2733, COG:S, SO:0001217, UniRef:UniRef50_P39385, UniRef:UniRef90_A0A8B6IU92
contig_2	cds	2671387	2672628	+	PPDDFK_32575	mdtM	multidrug efflux MFS transporter MdtM	COG:COG2814, COG:G, GO:0016020, GO:0022857, GO:0055085, SO:0001217, UniRef:UniRef50_P39386, UniRef:UniRef90_A0A2U0LKK7
contig_2	cds	2672654	2672893	+	PPDDFK_32580		DUF2164 domain-containing protein	COG:COG5460, COG:S, RefSeq:WP_004146111.1, SO:0001217, UniParc:UPI0001A581C7, UniRef:UniRef100_A0A1C3QTS8, UniRef:UniRef50_A0A837KG13, UniRef:UniRef90_A0A837KG13
contig_2	cds	2673132	2674139	+	PPDDFK_32585	hgdB	double-cubane-cluster-containing anaerobic reductase	COG:COG1775, COG:EQ, SO:0001217, UniRef:UniRef50_P39384, UniRef:UniRef90_A0A060VHB7
contig_2	cds	2674149	2674916	+	PPDDFK_32590	yjiL	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)	COG:COG1924, COG:I, RefSeq:WP_002887413.1, SO:0001217, UniParc:UPI0001576D40, UniRef:UniRef100_A0A0W8AW90, UniRef:UniRef50_P39383, UniRef:UniRef90_A0A0W8AW90
contig_2	cds	2674913	2675167	+	PPDDFK_32595		Putative Se/S carrier protein-like domain-containing protein	RefSeq:WP_004177546.1, SO:0001217, UniParc:UPI000205BC2F, UniRef:UniRef100_A0A1S0W5D5, UniRef:UniRef50_A0A0F6TWU2, UniRef:UniRef90_A0A7U2ZQC5
contig_2	cds	2675254	2675619	-	PPDDFK_32600		(pseudo) Permease of the major facilitator superfamily	SO:0001217, UniRef:UniRef50_A0A2X3J0H6, UniRef:UniRef90_A0A2X5B1J8
contig_2	cds	2675634	2676224	-	PPDDFK_32605		DUF2955 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X2XJN0, UniRef:UniRef90_A0A2X2XJN0
contig_2	cds	2676214	2677281	-	PPDDFK_32610	emrA	Multidrug resistance efflux pump EmrA	COG:COG1566, COG:V, SO:0001217, UniRef:UniRef50_W9BD62, UniRef:UniRef90_A0A0V9JJH0
contig_2	cds	2677288	2677752	-	PPDDFK_32615	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_004177547.1, SO:0001217, UniParc:UPI0001576C79, UniRef:UniRef100_A0A7X1HSL3, UniRef:UniRef50_V5U452, UniRef:UniRef90_A0A2X2E3I6
contig_2	cds	2677917	2678081	-	PPDDFK_32620	yjiS	DUF1127 domain-containing protein	COG:COG5457, COG:S, RefSeq:WP_002887388.1, SO:0001217, UniParc:UPI0001A581C3, UniRef:UniRef100_A0A0T5ICQ4, UniRef:UniRef50_A0A564I1C8, UniRef:UniRef90_A0A264BYV3
contig_2	cds	2678259	2678900	+	PPDDFK_32625		PLP-dependent aminotransferase family protein	SO:0001217, UniRef:UniRef50_UPI0013DE5E83, UniRef:UniRef90_UPI0013DE5E83
contig_2	cds	2678846	2679628	+	PPDDFK_32630		PLP-dependent aminotransferase family protein	SO:0001217, UniRef:UniRef50_F3C025, UniRef:UniRef90_UPI001E2A9DFB
contig_2	cds	2679741	2680160	-	PPDDFK_32635	fosA	FosA5 family fosfomycin resistance glutathione transferase	COG:COG0346, COG:Q, NCBIProtein:WP_004146118.1, RefSeq:WP_004177548.1, SO:0001217, UniParc:UPI000282F367, UniRef:UniRef100_A0A9Q6NHT0, UniRef:UniRef50_A0A379QB30, UniRef:UniRef90_A0A343XAV0
contig_2	cds	2680154	2681062	-	PPDDFK_32640	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_A0A0P9MTH6, UniRef:UniRef90_R4Y559
contig_2	cds	2681149	2681595	+	PPDDFK_32645		NAD(P)H oxidoreductase YRKL	SO:0001217, UniRef:UniRef50_A0A377ZMU8, UniRef:UniRef90_A0A377ZMU8
contig_2	cds	2681589	2682050	+	PPDDFK_32650		hypothetical protein	PFAM:PF02525.21
contig_2	cds	2681966	2682922	-	PPDDFK_32655		Ribose/xylose/arabinose/galactoside ABC transporter permease 1	RefSeq:WP_002887352.1, SO:0001217, UniParc:UPI0001576C74, UniRef:UniRef100_A0A3S4HBX6, UniRef:UniRef50_A0A3S4HBX6, UniRef:UniRef90_A0A3S4HBX6
contig_2	cds	2682919	2683890	-	PPDDFK_32660	araH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	COG:COG1172, COG:G, RefSeq:WP_004177551.1, SO:0001217, UniParc:UPI0001A581C1, UniRef:UniRef100_A0A1E3F519, UniRef:UniRef50_A8GKZ8, UniRef:UniRef90_A0A060VDB1
contig_2	cds	2683883	2685367	-	PPDDFK_32665	mglA	ABC-type sugar transport system, ATPase component	COG:COG1129, COG:G, RefSeq:WP_016946160.1, SO:0001217, UniParc:UPI0002D4CF9A, UniRef:UniRef100_A0A486UR12, UniRef:UniRef50_A0A066REL6, UniRef:UniRef90_A0A1J7D0S4
contig_2	cds	2685533	2686402	-	PPDDFK_32670	rbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	COG:COG1879, COG:G, SO:0001217, UniRef:UniRef50_A0A380VJB1, UniRef:UniRef90_A0A484VX20
contig_2	cds	2686907	2687914	+	PPDDFK_32675	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005737, GO:0006436, RefSeq:WP_064162326.1, SO:0001217, UniParc:UPI0007CC0462, UniRef:UniRef100_A0A9Q6J0U1, UniRef:UniRef50_A0A330LM58, UniRef:UniRef90_A0A181XZN3
contig_2	cds	2687963	2689357	-	PPDDFK_32680	gGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	COG:COG2199, COG:T, SO:0001217, UniRef:UniRef50_A0A168NTH7, UniRef:UniRef90_A0A0C7KEQ6
contig_2	cds	2689760	2690827	+	PPDDFK_32685	emrA	Multidrug resistance efflux pump EmrA	COG:COG1566, COG:V, RefSeq:WP_004152412.1, SO:0001217, UniParc:UPI0001A58223, UniRef:UniRef100_A0A2U0LM29, UniRef:UniRef50_P37626, UniRef:UniRef90_A0A1Q8Z2I9
contig_2	cds	2690824	2692965	+	PPDDFK_32690	rbbA	ribosome-associated ATPase/putative transporter RbbA	GO:0005524, GO:0016020, GO:0042626, GO:0043190, GO:0055085, SO:0001217, UniRef:UniRef50_A0A379VIX3, UniRef:UniRef90_A0A378FUN5
contig_2	cds	2692962	2693567	+	PPDDFK_32695		ABC transporter permease	SO:0001217, UniParc:UPI0003DC884F, UniRef:UniRef100_A0A377TMV8, UniRef:UniRef50_A0A2X2WH30, UniRef:UniRef90_A0A2X2WH30
contig_2	cds	2693567	2693944	+	PPDDFK_32700		(pseudo) Antibiotic transport system permease component	SO:0001217, UniRef:UniRef50_A0A379UX94, UniRef:UniRef90_A0A2X3ET22
contig_2	cds	2693941	2694690	+	PPDDFK_32705		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A376TQ46, UniRef:UniRef90_UPI0013C49C85
contig_2	cds	2694731	2695048	-	PPDDFK_32710		(pseudo) hypothetical protein	RefSeq:WP_002887322.1, SO:0001217, UniParc:UPI0001576C6C, UniRef:UniRef100_A0A4P0XTH7, UniRef:UniRef50_A0A2V3KSQ0, UniRef:UniRef90_R4Y5H2
contig_2	rRNA	2695621	2695736	-	PPDDFK_32715	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_2	rRNA	2695838	2698739	-	PPDDFK_32720	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_2	ncRNA	2698747	2698844	-	PPDDFK_32725	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_2	tRNA	2698922	2698997	-	PPDDFK_32730	trnE	tRNA-Glu(ttc)	SO:0000259
contig_2	rRNA	2699083	2700622	-	PPDDFK_32735	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_2	cds	2701340	2701681	-	PPDDFK_32740		hypothetical protein	
contig_2	cds	2701722	2702336	+	PPDDFK_32745	jmjC	JmjC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C8GML1
contig_2	cds	2702384	2702917	-	PPDDFK_32750	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_004178461.1, SO:0001217, UniParc:UPI000205EAF9, UniRef:UniRef100_A0A060VJ83, UniRef:UniRef50_A0A0H3CEI6, UniRef:UniRef90_A0A0E1CQ51
contig_2	cds	2702923	2703195	-	PPDDFK_32755		Toxin-antitoxin system antitoxin component	SO:0001217, UniRef:UniRef50_A0A090V5I2
contig_2	cds	2703298	2704638	-	PPDDFK_32760	baeS	Signal transduction histidine kinase	COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K07644, SO:0001217, UniRef:UniRef50_P77485, UniRef:UniRef90_UPI0024DF02DC
contig_2	cds	2704719	2705246	-	PPDDFK_32765	cusR	Transcriptional regulatory protein CusR	SO:0001217, UniRef:UniRef50_A0A8S0G1J0
contig_2	cds	2705575	2706960	+	PPDDFK_32770	tolC	Outer membrane protein TolC	COG:COG1538, COG:M, KEGG:K07796, RefSeq:WP_064162550.1, SO:0001217, UniParc:UPI0007CCB51F, UniRef:UniRef100_A0A9Q6NHT6, UniRef:UniRef50_P77211, UniRef:UniRef90_A0A7L8QIY7
contig_2	cds	2706978	2707322	+	PPDDFK_32775	cusF	Periplasmic Cu and Ag efflux protein CusF	COG:COG5569, COG:P, RefSeq:WP_064162549.1, SO:0001217, UniParc:UPI0007CC1CA9, UniRef:UniRef100_UPI0007CC1CA9, UniRef:UniRef50_L8AX99, UniRef:UniRef90_L8AX99
contig_2	cds	2707368	2708630	+	PPDDFK_32780	acrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	COG:COG0845, COG:MV, RefSeq:WP_064162548.1, SO:0001217, UniParc:UPI0007CC5135, UniRef:UniRef100_A0A9Q6NHT8, UniRef:UniRef50_P77239, UniRef:UniRef90_L8AY12
contig_2	cds	2708642	2711056	+	PPDDFK_32785	cusA	Cu/Ag efflux pump CusA	COG:COG3696, COG:P, SO:0001217, UniRef:UniRef50_A0A833V4W7, UniRef:UniRef90_A0A2X3HIC8
contig_2	cds	2711076	2711792	+	PPDDFK_32790	cusA	Cu/Ag efflux pump CusA	COG:COG3696, COG:P, RefSeq:WP_154707074.1, SO:0001217, UniParc:UPI000AB40899, UniRef:UniRef100_UPI0023E3762E, UniRef:UniRef50_P38054, UniRef:UniRef90_A8AJQ7
contig_2	cds	2711865	2712212	+	PPDDFK_32795	ysdA	DUF1294 domain-containing protein	COG:COG3326, COG:S, RefSeq:WP_004177568.1, SO:0001217, UniParc:UPI0001A58216, UniRef:UniRef100_R4Y5F3, UniRef:UniRef50_A0A0J1LP06, UniRef:UniRef90_R4Y5F3
contig_2	cds	2712222	2712755	-	PPDDFK_32800	blc	Bacterial lipocalin Blc	COG:COG3040, COG:M, KEGG:K03098, RefSeq:WP_002887259.1, SO:0001217, UniParc:UPI0001576BA6, UniRef:UniRef100_A0A0E1CK51, UniRef:UniRef50_P0A902, UniRef:UniRef90_A0A377XJJ6
contig_2	cds	2712872	2713600	+	PPDDFK_32805	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002887258.1, SO:0001217, UniParc:UPI0001B75245, UniRef:UniRef100_A0A0E1CQ60, UniRef:UniRef50_A0A378AM17, UniRef:UniRef90_A0A087FIS0
contig_2	cds	2713832	2714578	+	PPDDFK_32810		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2X3CP69
contig_2	cds	2714575	2714982	+	PPDDFK_32815		Oxidoreductase	SO:0001217, UniRef:UniRef50_A0A378CFQ2, UniRef:UniRef90_A0A2X3D304
contig_2	cds	2714979	2716238	+	PPDDFK_32820	ppro0129	putative flavin-containing amine oxidase	COG:COG2907, COG:R, RefSeq:WP_019724900.1, SO:0001217, UniParc:UPI00030261EA, UniRef:UniRef100_A0A483EY78, UniRef:UniRef50_Q1Z6L2, UniRef:UniRef90_R4Y5E8
contig_2	cds	2716240	2716962	+	PPDDFK_32825	parA	Plasmid partition ParA protein	RefSeq:WP_064162544.1, SO:0001217, UniParc:UPI0007CC25F7, UniRef:UniRef100_A0A9Q6J0X0, UniRef:UniRef50_C6CPI8, UniRef:UniRef90_B5Y2K4
contig_2	cds	2716959	2717468	+	PPDDFK_32830		hypothetical protein	
contig_2	cds	2717441	2718178	+	PPDDFK_32835		cyclopropane-fatty-acyl-phospholipid synthase family protein	SO:0001217, UniRef:UniRef50_A0A4U9DGH2, UniRef:UniRef90_UPI001D0DED8E
contig_2	cds	2718175	2718660	+	PPDDFK_32840		DUF2878 domain-containing protein	RefSeq:WP_009309837.1, SO:0001217, UniParc:UPI0002410A0C, UniRef:UniRef100_A0A9Q6IZ48, UniRef:UniRef50_A0A919HVP7, UniRef:UniRef90_A0A8B6IWK7
contig_2	cds	2718657	2719181	+	PPDDFK_32845		Periplasmic protein	RefSeq:WP_004894585.1, SO:0001217, UniParc:UPI0002410A0B, UniRef:UniRef100_A0A483NBV7, UniRef:UniRef50_D2BTP1, UniRef:UniRef90_A0A2A5MC06
contig_2	cds	2719178	2719729	+	PPDDFK_32850		Lipoprotein	RefSeq:WP_004177586.1, SO:0001217, UniParc:UPI0001B7524C, UniRef:UniRef100_A0A1V7QG89, UniRef:UniRef50_H2IVP2, UniRef:UniRef90_A0A8B6IW84
contig_2	cds	2719726	2720685	+	PPDDFK_32855	ybgA	DUF1722 domain-containing protein	COG:COG3272, COG:S, SO:0001217, UniRef:UniRef50_V5Z5L2, UniRef:UniRef90_B5Y2K9
contig_2	cds	2720979	2721932	-	PPDDFK_32860		carbohydrate porin	KEGG:K02024, SO:0001217, UniRef:UniRef50_A0A378B499, UniRef:UniRef90_UPI001155008D
contig_2	cds	2721932	2722360	-	PPDDFK_32865		carbohydrate porin	SO:0001217, UniRef:UniRef50_A0A378C7I8, UniRef:UniRef90_UPI000CC7DADE
contig_2	cds	2722632	2723951	-	PPDDFK_32870	xylA	xylose isomerase	COG:COG2115, COG:G, EC:5.3.1.5, GO:0000287, GO:0006098, GO:0009045, GO:0042732, RefSeq:WP_064162532.1, SO:0001217, UniParc:UPI0007CBAD51, UniRef:UniRef100_A0A9Q6NHU3, UniRef:UniRef50_Q89VC7, UniRef:UniRef90_A0A0C7KK16
contig_2	cds	2724362	2724826	+	PPDDFK_32875		Xyloside transporter	SO:0001217, UniRef:UniRef50_A0A378C583, UniRef:UniRef90_A0A378C583
contig_2	cds	2724843	2725817	+	PPDDFK_32880		Xyloside transporter	SO:0001217, UniRef:UniRef50_A0A069D1W9, UniRef:UniRef90_A0A378C572
